,Time_24h,Hour,Minute,Date,Day of the week,CarCount,BikeCount,BusCount,Traffic Situation,Minute_sin,Minute_cos,Hour_sin,Hour_cos,IsDay,Day of the week_cos,Day of the week_sin
2723,08:45,8,45,7,1,98,29,24,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,0.6234898018587336,0.7818314824680298
2724,09:00,9,0,7,1,35,10,11,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,0.6234898018587336,0.7818314824680298
2725,09:15,9,15,7,1,31,13,11,0,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,0.6234898018587336,0.7818314824680298
2726,09:30,9,30,7,1,80,9,9,0,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,0.6234898018587336,0.7818314824680298
2727,09:45,9,45,7,1,60,10,8,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,0.6234898018587336,0.7818314824680298
2728,10:00,10,0,7,1,67,7,19,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0.6234898018587336,0.7818314824680298
2729,10:15,10,15,7,1,38,15,9,1,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,0.6234898018587336,0.7818314824680298
2730,10:30,10,30,7,1,62,11,9,0,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,0.6234898018587336,0.7818314824680298
2731,10:45,10,45,7,1,21,10,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,0.6234898018587336,0.7818314824680298
2732,11:00,11,0,7,1,41,0,9,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,0.6234898018587336,0.7818314824680298
2733,11:15,11,15,7,1,57,1,6,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,0.6234898018587336,0.7818314824680298
2734,11:30,11,30,7,1,26,0,11,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,0.6234898018587336,0.7818314824680298
2735,11:45,11,45,7,1,50,9,10,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,0.6234898018587336,0.7818314824680298
2736,12:00,12,0,7,1,56,3,11,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,0.6234898018587336,0.7818314824680298
2737,12:15,12,15,7,1,59,4,8,1,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,0.6234898018587336,0.7818314824680298
2738,12:30,12,30,7,1,61,9,10,1,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,0.6234898018587336,0.7818314824680298
2739,12:45,12,45,7,1,56,7,8,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,0.6234898018587336,0.7818314824680298
2740,13:00,13,0,7,1,23,2,5,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587336,0.7818314824680298
2741,13:15,13,15,7,1,73,8,10,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587336,0.7818314824680298
2742,13:30,13,30,7,1,98,8,26,2,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587336,0.7818314824680298
2743,13:45,13,45,7,1,22,6,23,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587336,0.7818314824680298
2744,14:00,14,0,7,1,38,7,27,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587336,0.7818314824680298
2745,14:15,14,15,7,1,76,12,8,0,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587336,0.7818314824680298
2746,14:30,14,30,7,1,79,15,26,2,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587336,0.7818314824680298
2747,14:45,14,45,7,1,76,6,6,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587336,0.7818314824680298
2748,15:00,15,0,7,1,62,6,29,2,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587336,0.7818314824680298
2749,15:15,15,15,7,1,19,2,23,1,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587336,0.7818314824680298
2750,15:30,15,30,7,1,13,10,35,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587336,0.7818314824680298
2751,15:45,15,45,7,1,105,6,16,1,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587336,0.7818314824680298
2752,16:00,16,0,7,1,144,14,12,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587336,0.7818314824680298
2753,16:15,16,15,7,1,121,17,35,3,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587336,0.7818314824680298
2754,16:30,16,30,7,1,145,5,20,3,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587336,0.7818314824680298
2755,16:45,16,45,7,1,127,11,24,3,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587336,0.7818314824680298
2756,17:00,17,0,7,1,116,11,11,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587336,0.7818314824680298
2757,17:15,17,15,7,1,128,9,29,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587336,0.7818314824680298
2758,17:30,17,30,7,1,116,18,32,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587336,0.7818314824680298
2759,17:45,17,45,7,1,149,20,17,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587336,0.7818314824680298
2760,18:00,18,0,7,1,144,27,22,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0.6234898018587336,0.7818314824680298
2761,18:15,18,15,7,1,145,6,40,3,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,0.6234898018587336,0.7818314824680298
2762,18:30,18,30,7,1,63,2,11,1,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,0.6234898018587336,0.7818314824680298
2763,18:45,18,45,7,1,110,16,18,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,0.6234898018587336,0.7818314824680298
2764,19:00,19,0,7,1,63,11,10,1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,0.6234898018587336,0.7818314824680298
2765,19:15,19,15,7,1,106,8,10,2,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,0.6234898018587336,0.7818314824680298
2766,19:30,19,30,7,1,50,9,11,1,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,0.6234898018587336,0.7818314824680298
2767,19:45,19,45,7,1,53,13,12,0,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,0.6234898018587336,0.7818314824680298
2768,20:00,20,0,7,1,81,0,18,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0.6234898018587336,0.7818314824680298
2769,20:15,20,15,7,1,90,20,20,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,0.6234898018587336,0.7818314824680298
2770,20:30,20,30,7,1,56,12,9,1,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,0.6234898018587336,0.7818314824680298
2771,20:45,20,45,7,1,90,0,11,2,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,0.6234898018587336,0.7818314824680298
2772,21:00,21,0,7,1,102,4,8,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,0.6234898018587336,0.7818314824680298
2773,21:15,21,15,7,1,99,0,11,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,0.6234898018587336,0.7818314824680298
2774,21:30,21,30,7,1,85,2,16,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,0.6234898018587336,0.7818314824680298
2775,21:45,21,45,7,1,13,2,2,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,0.6234898018587336,0.7818314824680298
2776,22:00,22,0,7,1,12,1,1,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0.6234898018587336,0.7818314824680298
2777,22:15,22,15,7,1,7,0,1,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,0.6234898018587336,0.7818314824680298
2778,22:30,22,30,7,1,9,0,2,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0.6234898018587336,0.7818314824680298
2779,22:45,22,45,7,1,8,1,0,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0.6234898018587336,0.7818314824680298
2780,23:00,23,0,7,1,5,0,0,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,0.6234898018587336,0.7818314824680298
2781,23:15,23,15,7,1,13,1,2,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,0.6234898018587336,0.7818314824680298
2782,23:30,23,30,7,1,7,2,2,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,0.6234898018587336,0.7818314824680298
2783,23:45,23,45,7,1,9,2,2,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,0.6234898018587336,0.7818314824680298
2784,00:00,0,0,8,2,6,1,1,1,0.0,1.0,0.0,1.0,0,-0.22252093395631434,0.9749279121818236
2785,00:15,0,15,8,2,14,0,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,-0.22252093395631434,0.9749279121818236
2786,00:30,0,30,8,2,11,0,2,1,5.66553889764798e-16,-1.0,0.0,1.0,0,-0.22252093395631434,0.9749279121818236
2787,00:45,0,45,8,2,9,2,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.22252093395631434,0.9749279121818236
2788,01:00,1,0,8,2,5,0,0,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,-0.22252093395631434,0.9749279121818236
2789,01:15,1,15,8,2,9,0,0,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,-0.22252093395631434,0.9749279121818236
2790,01:30,1,30,8,2,5,2,2,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,-0.22252093395631434,0.9749279121818236
2791,01:45,1,45,8,2,9,0,1,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,-0.22252093395631434,0.9749279121818236
2792,02:00,2,0,8,2,9,1,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-0.22252093395631434,0.9749279121818236
2793,02:15,2,15,8,2,6,0,0,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,-0.22252093395631434,0.9749279121818236
2794,02:30,2,30,8,2,13,2,1,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-0.22252093395631434,0.9749279121818236
2795,02:45,2,45,8,2,5,0,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-0.22252093395631434,0.9749279121818236
2796,03:00,3,0,8,2,5,0,0,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,-0.22252093395631434,0.9749279121818236
2797,03:15,3,15,8,2,9,2,2,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,-0.22252093395631434,0.9749279121818236
2798,03:30,3,30,8,2,9,1,0,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,-0.22252093395631434,0.9749279121818236
2799,03:45,3,45,8,2,8,0,0,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,-0.22252093395631434,0.9749279121818236
2800,04:00,4,0,8,2,64,10,7,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2801,04:15,4,15,8,2,66,3,1,1,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2802,04:30,4,30,8,2,57,10,2,0,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2803,04:45,4,45,8,2,76,7,4,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2804,05:00,5,0,8,2,71,8,5,1,0.0,1.0,0.9659258262890683,0.25881904510252074,1,-0.22252093395631434,0.9749279121818236
2805,05:15,5,15,8,2,65,0,6,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,-0.22252093395631434,0.9749279121818236
2806,05:30,5,30,8,2,54,2,3,0,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,-0.22252093395631434,0.9749279121818236
2807,05:45,5,45,8,2,107,10,23,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,-0.22252093395631434,0.9749279121818236
2808,06:00,6,0,8,2,102,28,22,1,0.0,1.0,1.0,6.123233995736766e-17,1,-0.22252093395631434,0.9749279121818236
2809,06:15,6,15,8,2,118,16,19,1,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,-0.22252093395631434,0.9749279121818236
2810,06:30,6,30,8,2,144,13,10,3,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,-0.22252093395631434,0.9749279121818236
2811,06:45,6,45,8,2,147,21,12,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,-0.22252093395631434,0.9749279121818236
2812,07:00,7,0,8,2,116,10,11,1,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2813,07:15,7,15,8,2,142,11,25,3,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2814,07:30,7,30,8,2,105,25,13,1,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2815,07:45,7,45,8,2,138,23,17,3,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2816,08:00,8,0,8,2,144,15,15,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,-0.22252093395631434,0.9749279121818236
2817,08:15,8,15,8,2,122,24,17,3,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,-0.22252093395631434,0.9749279121818236
2818,08:30,8,30,8,2,137,28,17,3,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,-0.22252093395631434,0.9749279121818236
2819,08:45,8,45,8,2,113,16,12,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,-0.22252093395631434,0.9749279121818236
2820,09:00,9,0,8,2,78,8,11,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,-0.22252093395631434,0.9749279121818236
2821,09:15,9,15,8,2,44,12,27,1,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,-0.22252093395631434,0.9749279121818236
2822,09:30,9,30,8,2,57,13,11,0,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,-0.22252093395631434,0.9749279121818236
2823,09:45,9,45,8,2,72,9,27,2,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,-0.22252093395631434,0.9749279121818236
2824,10:00,10,0,8,2,58,14,7,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,-0.22252093395631434,0.9749279121818236
2825,10:15,10,15,8,2,80,9,26,2,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,-0.22252093395631434,0.9749279121818236
2826,10:30,10,30,8,2,68,12,10,0,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,-0.22252093395631434,0.9749279121818236
2827,10:45,10,45,8,2,57,8,13,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,-0.22252093395631434,0.9749279121818236
2828,11:00,11,0,8,2,37,10,5,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,-0.22252093395631434,0.9749279121818236
2829,11:15,11,15,8,2,59,0,1,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,-0.22252093395631434,0.9749279121818236
2830,11:30,11,30,8,2,31,9,13,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,-0.22252093395631434,0.9749279121818236
2831,11:45,11,45,8,2,54,8,9,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,-0.22252093395631434,0.9749279121818236
2832,12:00,12,0,8,2,33,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,-0.22252093395631434,0.9749279121818236
2833,12:15,12,15,8,2,65,0,13,1,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,-0.22252093395631434,0.9749279121818236
2834,12:30,12,30,8,2,24,4,6,1,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,-0.22252093395631434,0.9749279121818236
2835,12:45,12,45,8,2,46,10,12,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,-0.22252093395631434,0.9749279121818236
2836,13:00,13,0,8,2,37,16,3,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.22252093395631434,0.9749279121818236
2837,13:15,13,15,8,2,42,16,26,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.22252093395631434,0.9749279121818236
2838,13:30,13,30,8,2,74,8,7,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.22252093395631434,0.9749279121818236
2839,13:45,13,45,8,2,43,12,21,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.22252093395631434,0.9749279121818236
2840,14:00,14,0,8,2,72,5,11,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.22252093395631434,0.9749279121818236
2841,14:15,14,15,8,2,62,14,22,1,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.22252093395631434,0.9749279121818236
2842,14:30,14,30,8,2,55,13,16,1,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.22252093395631434,0.9749279121818236
2843,14:45,14,45,8,2,97,9,15,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,-0.22252093395631434,0.9749279121818236
2844,15:00,15,0,8,2,42,17,2,0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,-0.22252093395631434,0.9749279121818236
2845,15:15,15,15,8,2,16,14,14,0,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,-0.22252093395631434,0.9749279121818236
2846,15:30,15,30,8,2,73,0,33,2,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,-0.22252093395631434,0.9749279121818236
2847,15:45,15,45,8,2,106,5,29,2,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,-0.22252093395631434,0.9749279121818236
2848,16:00,16,0,8,2,142,16,18,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,-0.22252093395631434,0.9749279121818236
2849,16:15,16,15,8,2,112,8,21,1,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,-0.22252093395631434,0.9749279121818236
2850,16:30,16,30,8,2,129,7,26,3,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,-0.22252093395631434,0.9749279121818236
2851,16:45,16,45,8,2,131,11,10,3,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,-0.22252093395631434,0.9749279121818236
2852,17:00,17,0,8,2,104,17,12,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2853,17:15,17,15,8,2,128,19,32,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2854,17:30,17,30,8,2,144,16,14,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2855,17:45,17,45,8,2,150,5,11,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,-0.22252093395631434,0.9749279121818236
2856,18:00,18,0,8,2,128,20,16,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,-0.22252093395631434,0.9749279121818236
2857,18:15,18,15,8,2,104,28,12,1,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,-0.22252093395631434,0.9749279121818236
2858,18:30,18,30,8,2,62,13,6,0,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,-0.22252093395631434,0.9749279121818236
2859,18:45,18,45,8,2,66,16,17,2,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,-0.22252093395631434,0.9749279121818236
2860,19:00,19,0,8,2,103,10,8,1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,-0.22252093395631434,0.9749279121818236
2861,19:15,19,15,8,2,63,0,10,0,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,-0.22252093395631434,0.9749279121818236
2862,19:30,19,30,8,2,100,11,10,2,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,-0.22252093395631434,0.9749279121818236
2863,19:45,19,45,8,2,70,1,7,1,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,-0.22252093395631434,0.9749279121818236
2864,20:00,20,0,8,2,82,13,6,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2865,20:15,20,15,8,2,98,16,17,2,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2866,20:30,20,30,8,2,60,4,20,2,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2867,20:45,20,45,8,2,90,18,15,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,-0.22252093395631434,0.9749279121818236
2868,21:00,21,0,8,2,64,9,8,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,-0.22252093395631434,0.9749279121818236
2869,21:15,21,15,8,2,82,14,11,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,-0.22252093395631434,0.9749279121818236
2870,21:30,21,30,8,2,55,9,15,0,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,-0.22252093395631434,0.9749279121818236
2871,21:45,21,45,8,2,7,1,2,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,-0.22252093395631434,0.9749279121818236
2872,22:00,22,0,8,2,11,0,1,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
2873,22:15,22,15,8,2,9,1,1,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
2874,22:30,22,30,8,2,15,0,2,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
2875,22:45,22,45,8,2,12,1,1,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
2876,23:00,23,0,8,2,8,0,1,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
2877,23:15,23,15,8,2,7,2,0,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
2878,23:30,23,30,8,2,8,1,2,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
2879,23:45,23,45,8,2,6,2,0,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
2880,00:00,0,0,9,3,12,1,2,1,0.0,1.0,0.0,1.0,0,-0.900968867902419,0.43388373911755823
2881,00:15,0,15,9,3,9,0,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,-0.900968867902419,0.43388373911755823
2882,00:30,0,30,9,3,13,0,2,1,5.66553889764798e-16,-1.0,0.0,1.0,0,-0.900968867902419,0.43388373911755823
2883,00:45,0,45,9,3,15,2,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.900968867902419,0.43388373911755823
2884,01:00,1,0,9,3,9,1,1,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
2885,01:15,1,15,9,3,10,1,1,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
2886,01:30,1,30,9,3,10,0,0,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
2887,01:45,1,45,9,3,12,1,0,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
2888,02:00,2,0,9,3,15,0,2,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
2889,02:15,2,15,9,3,13,1,2,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
2890,02:30,2,30,9,3,12,0,1,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
2891,02:45,2,45,9,3,13,2,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
2892,03:00,3,0,9,3,6,1,1,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
2893,03:15,3,15,9,3,12,1,0,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
2894,03:30,3,30,9,3,8,0,0,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
2895,03:45,3,45,9,3,8,2,2,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
2896,04:00,4,0,9,3,65,1,6,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
2897,04:15,4,15,9,3,60,8,6,0,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
2898,04:30,4,30,9,3,56,10,4,0,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
2899,04:45,4,45,9,3,57,0,3,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
2900,05:00,5,0,9,3,78,5,6,0,0.0,1.0,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
2901,05:15,5,15,9,3,67,10,1,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
2902,05:30,5,30,9,3,83,3,7,1,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
2903,05:45,5,45,9,3,102,25,15,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
2904,06:00,6,0,9,3,96,22,10,1,0.0,1.0,1.0,6.123233995736766e-17,1,-0.900968867902419,0.43388373911755823
